G0001	α αλφα	alpha	alpha (first letter of the Greek alphabet); first (in titles of NT writings); alpha; beginning, first	Α, α, ἄλφα (which see), τό,   alpha, the first letter of the Greek alphabet.
H0796	אַשְׁדּוֹדִי	Ashdodite	Ashdodite; inhabitant of Ashdod	Ashdodites = "I will spoil"    1) an inhabitant of Ashdod
H0797	אַשְׁדּוֹדִית	d in the language of Ashdod		Ashdodites = "I will spoil"    1) language of Ashdod
H0798	אַשְׁדּוֹת הַפִּסְגָּה	Ashdoth-pisgah	Ashdoth-pisgah	Ashdoth-pisgah = "slopes of Pisgah"    1) the mountains of Pisgah, which include Mt. Nebo
H0799	אֶשְׁדָּת	fiery		1) fiery law, fire of a law, fire was a law (meaning uncertain)
H0800	אֶשָּׁה	fire		1) fire
H0801	אִשֶּׁה	burnt offering	offerings made by fire	1) burnt-offering, offering made by fire, fire offering
H0802	אִשָּׁה	woman	woman, wife	1) woman, wife, female    1a) woman (opposite of man)    1b) wife (woman married to a man)    1c) female (of animals)    1d) each, every (pronoun)
H0803	אָשְׁיָה	foundation	pillar? bulwark? tower?	1) buttress, support
H0804	אַשּׁוּר	Asshur	Asshur; son of Shem; people, land	Asshur or Assyria = "a step"    n pr m    1) the second son of Shem, eponymous ancestor of the Assyrians    2) the people of Assyria    n pr loc    3) the nation, Assyria    4) the land, Assyria or Asshur
H0805a	אַשּׁוּרִם	Ashurite	Asshurim; people; descendants of Jokshan	Ashurites = "guided: blessed"    n pr m    1) a tribe descended from Abraham and Keturah
H0805b	אֲשׁוּרִי	Ashurite	Ashurite; people? location?	Ashurites = "guided: blessed"    adj    1) a tribe inhabiting the plain of Esdraelon    Asshuri = "steps"
H0806	אַשְׁחוּר	Ashhur	Ashhur; son of Caleb; founder of Tekoa; tribe of Judah	Ashur = "black"    1) son of Pharez
H0807	אֲשִׁימָא	Ashima	Ashima; deity of Hamath	Ashima = "guiltiness: I will make desolate"    1) a god of Hamath
H0808	אָשִׁישׁ	foundation		1) with sense of pressing down, foundation
H0809	אֲשִׁישָׁה	raisin bun	raisin-cake; made of dried, compressed grapes	1) raisin-cake, used in sacrificial feasts    1a) consistently translated in AV as "flagon of wine"
H0810	אֶ֫שֶׁךְ	testicle	testicle	1) testicle    2) (CLBL) stone
H0811	אֶשְׁכּוֹל	cluster	(1)   cluster (e.g. of grapes; FF 162,191); (2a)   Eshcol; Amorite; (2b)   Eshcol; valley	1) cluster    1a) of grapes    1b) of flowers (metaphor of lover)
H0812	אֶשְׁכֹּל	Eshcol	(1)   cluster (e.g. of grapes; FF 162,191); (2a)   Eshcol; Amorite; (2b)   Eshcol; valley	Eshcol = "cluster"    1) an area of Hebron, the valley of Eshcol    2) an Amorite, the brother of Mamre, dwelling in Hebron
H0813	אַשְׁכְּנַז	Ashkenaz	(a)   Ashkenaz; son of Gomer; descendant of Japheth; ancestor of [b.]; (b)   Ashkenaz; area and people; Armenia	Ashchenaz or Ashkenaz = "a man as sprinkled: fire as scattered"    1) a descendant of Japheth    2) a northern people, perhaps of Bithynia
H0814	אֶשְׁכָּר	gift	tribute	1) gift
H0815	אֵ֫שֶׁל	tamarisk(s)	tamarisk tree	1) tamarisk tree
H0816	אָשַׁם	be guilty	(a) qal   to be, become guilty; to be held guilty, suffer punishment; (b) hif.   to declare guilty; (c) nif.   to suffer	1) to offend, be guilty, trespass    1a) (Qal)    1a1) to do wrong, offend, trespass, commit an offense, do injury    1a2) to be or become guilty    1a3) to be held guilty    1a4) to be incriminated    1b) (Niphal) to suffer punishment    1c) (Hiphil) to declare guilty    2) (TWOT) to be desolate, acknowledge offense
H0817	אָשָׁם	guilt (offering)	(a)   guilt-offering; (b)   offence; guilt; that by which anyone contacts guilt;	1) guilt, offense, guiltiness    1a) offense, trespass, fault    1b) guilt, guiltiness    1c) compensation (for offense)    1d) trespass offering, guilt offering
H0818	אָשֵׁם	guilty	guilty	1) guilty, faulty (and obliged to offer a guilt-offering)
H0819	אַשְׁמָה	guiltiness	guiltiness, guilt; guilt-offering; gift of restitution; gift of atonement	1) guiltiness, guilt, offense, sin, wrong-doing    1a) doing wrong, committing a trespass or offense    1b) becoming guilty, guilt    1c) bringing a guilt-offering
H0820	אַשְׁמַנִּים	strong	fat men?	1) the stout, among the stout    2) (CLBL) the desolate, like dead
H0821	אַשְׁמוּרָה	watch	night-watch	1) watch (a period of time), night-watch
H0822	אֶשְׁנָב	lattice	latticed window	1) window-lattice
H0823	אַשְׁנָה	Ashnah	(a)   Ashnah; town; territory of Judah (west); (b)   Ashnah; town; territory of Judah (south)	Ashnah = "I will cause change"    1) a town near Dan    2) a town in Judah
H0824	אֶשְׁעָ֑ן	Eshan	Eshanu; location; territory of Judah (mountains)	Eshean = "support"    1) a city in Judah
H0825	אַשָּׁף	enchanter	conjurer	1) necromancer, conjurer,    2) (TWOT) astrologer, enchanter, exorcist
H0826	אָשַׁף	enchanter	conjurer	1) conjurer, enchanter, (CLBL) necromancer
H0827	אַשְׁפָּה	quiver	quiver	1) quiver (for arrows)    1a) of home, of God's instruments (fig.)
H0828	אַשְׁפְּנַז	Ashpenaz	Ashpenaz; chief of eunuchs of king Nebukadnezzar	Ashpenaz = "I will make prominent the sprinkled"    1) chief eunuch of Nebuchadnezzar
H0829	אֶשְׁפָּר	raisin bun	date-cake; made out of dates and cooked or raw cereals	1) piece of meat, measured portion, date-cake (meaning and significance obscure)
H0830	אַשְׁפֹּת	refuse	ash-pit	1) ash heap, refuse heap, dung-hill
H0831	אַשְׁקְלוֹן	Ashkelon	Ashkelon; town in Philistia	Askelon or Ashkelon = "the fire of infamy: I shall be weighed"    1) a maritime city of the Philistines, southwest of Jerusalem
H0832	אֶשְׁקְלוֹנִי	Ashkelonite	Ashkelonite; inhabitant of Ashkelon	Eshkalonites = "the fire of infamy: I shall be weighed"    1) an inhabitant of Ashkelon
H0833	אָשַׁר	to bless	(a) qal   to go straight on; (b) pi.   to go straight on; (c) pi.   to guide; (d) pi.   to pronounce happy, call blessed; (e) pu.   to be guided; (f) pu.   to be pronounced happy, blessed	1) to go straight, walk, go on, advance, make progress    1a)(Qal) to go straight on, make progress    1b) (Piel)    1b1) to go straight on, advance    1b2) to lead on (causative)    1b3) to set right, righten    1b4) to pronounce happy, call blessed    1c) (Pual)    1c1) to be advanced, be led on    1c2) to be made happy, be blessed
H0834c	מֵאֲשֶׁר	from which	relative clause particle, conjunction	1) from (or than) that which    2) from (the place) where    3) from (the fact) that, since
H0834a	אֲשֶׁר	which	relative clause particle, conjunction	1) (relative part.)    1a) which, who    1b) that which    2) (conj)    2a) that (in obj clause)    2b) when    2c) since    2d) as    2e) conditional if
H0834b	בַאֲשֶׁר	in which	relative clause particle, conjunction	1) in (that) which    2) (adv)    2a) where    3) (conj)    3a) in that, inasmuch as    3b) on account of
H0834d	כַּאֲשֶׁר	as which	relative clause particle, conjunction	conj     1) according as, as, when    1a) according to that which, according as, as    1b) with a causal force: in so far as, since    1c) with a temporal force: when
H0835	אֶ֫שֶׁר	blessed	happiness	1) happiness, blessedness    1a) often used as interjection    1b) blessed are
H0836	אָשֵׁר	Asher	(a)   Asher; son of Jacob; founder of tribe of Israel; (b)   Asher; location	Asher = "happy"    1) son of Jacob and Zilpah    2) the tribe descended from Asher    3) a city east of Shechem in Manasseh
H0837	אֹ֫שֶׁר	happy	happiness	1) happiness
H0838b	אַשֻּׁר	step	(a) qal   to go straight on; (b) pi.   to go straight on; (c) pi.   to guide; (d) pi.   to pronounce happy, call blessed; (e) pu.   to be guided; (f) pu.   to be pronounced happy, blessed	1) step, going
H0838a	אֲשׁוּר	step	(a) qal   to go straight on; (b) pi.   to go straight on; (c) pi.   to guide; (d) pi.   to pronounce happy, call blessed; (e) pu.   to be guided; (f) pu.   to be pronounced happy, blessed	1) step, going
H0839	אֲשֻׁרִים	boxwood	(a)   step; (b)   box tree, cypress	1) one from the tribe of Asher
H0840	אֲשַׂרְאֵל	Asarel	Asarel; son of Jehalleleel; tribe of Judah	Asareel = "God holds"    1) a descendant of Judah through Caleb
H0841	אֲשַׂרְאֵ֫לָה	Asharelah	Asarelah; son of Asaph; temple singer; time of king David	Asarelah = "God holds"    1) a son of Asaph, appointed sanctuary musician by David
H0842	אֲשֵׁרָה	Asherah	Asherah; goddess; sacred wooden pole, set up near the altar	Ashera(h) = "groves (for idol worship)"    1) a Babylonian (Astarte)-Canaanite goddess (of fortune and happiness), the supposed consort of Baal, her images    1a) the goddess, goddesses    1b) her images    1c) sacred trees or poles set up near an altar
H0843	אָשֵׁרִי	Asherite	Asherite; member of tribe of Asher	Asherites = "happy"    1) those descended from Asher
H0844	אַשְׂרִיאֵל	Asriel	Asriel; son of Gilead; tribe of Manasseh	Ashriel or Asriel = "I shall be prince of God"    1) a great-grandson of Manasseh, and son of Gilead    2) a son of Manasseh
H0845	אַשְׂרִיאֵלִי	Asrielite	Asrielite; descendant of Asriel, son of Gilead; tribe of Manasseh	Asrielites = "I shall be prince of God"    1) the clan descended from Ashriel
H0846	אֻשַּׁרְנָא	wall		1) wall, panelling, beams, structure (precise meaning and derivation uncertain)
H0847	אֶשְׁתָּאוֹל	Eshtaol	Eshtaol; town; territory of Dan	Eshtaol = "entreaty"    1) a Danite city located within Judah
H0848	אֶשְׁתָּאֻלִי	Eshtaolite	Eshtaolite; inhabitant of Eshtaol	Eshtaulites = "I will be entreated"    1) the inhabitants of Eshtaol
H0849	אֶשְׁתַּדּוּר	sedition		1) revolt, sedition
H0850	אֶשְׁתּוֹן	Eshton	Eshton; son of Mehir; tribe of Judah	Eshton = "effeminate"    1) a descendant of Caleb of tribe of Judah
H0851	אֶשְׁתְּמוֹעַ	Eshtemoa	Eshtemoa; town; for Levites; territory of Judah	Eshtemoa = "I will make myself heard" Eshtemoh = "I shall cause my own ruin: fire of astonishment: I shall soar aloft"    1) a Levitical city in Judah    2) a man of Judah
H0852	אָת	sign		1) sign, miraculous signs, wonders
H0853	אֵת	[Obj.]		1) sign of the definite direct object, not translated in English but generally preceding and indicating the accusative
H0854	אֵת	with		1) with, near, together with    1a) with, together with    1b) with (of relationship)    1c) near (of place)    1d) with (poss.)    1e) from...with, from (with other prep)
H0855	אֵת	plowshare	(1)   plowshare, mattock; (2)   object marker; (3)   by the side of, together with	1) ploughshare
H0856	אֶתְבַּ֫עַל	Ethbaal	Ethbaal; king of Sidon; father-in-law of king Ahab	Ethbaal = "with Baal"    1) king of Sidon, father of Jezebel
H0857	אָתָה	to come	(a) qal   to come; (b) hif.   to bring	1) to come, arrive    1a) (Qal) to come (of men, time, beasts, calamity)    1b) (Hiphil) to bring
H0858	אֲתָה	to come	(a) qal   to come; (b) hif.   to bring	1) to come, arrive    1a) (P'al) to come    1b) (Aphel) to bring    1c) (Hophal) to be brought    2) used in the NT in the phrase "maranatha" -"Lord come"
H0859b	אתִּי	you(f.s.):	1) you (second pers. sing. fem.)	you(f.s.): 1) you (second pers. sing. fem.)
H0859a	אַתָּ֫ה	you(m.s.)	pronoun   personal pronoun 2 masculine singular: you	1) you (second pers. sing. masc.)
H0859c	אַתְּ	you(f.s.)	pronoun   personal pronoun 2 singular feminine: you	1) you (second pers. sing. fem.)
H0859d	אַתֶּם	you(m.p.)	pronoun   personal pronoun 2 singular feminine: you	1) you (second pers. pl. masc.)
H0859e	אַתֵּן	you	pronoun   personal pronoun 2 feminine plural: you	1) you (second pers. pl. fem.)
H0860	אָתוֹן	she-ass	female donkey	1) she-ass, she-donkey
H0861	אַתּוּן	furnace		1) furnace
H0862a	אַתּוּק	gallery	galery, sloping?	1) gallery, porch
H0862b	אַתִּיק	gallery	galery, sloping?	1) gallery, porch
H0863	אִתַּי	Ittai	(a) אִיתַי   Ittai; son of Ribai; warrior; time of David; (b)   Ittai; friend of David; from Gath	Ittai or Ithai = "with me"    1) a Gittite commander from Gath in David's army    2) one of David's 30 mighty warriors, a Benjamite
H0864	אֵתָם	Etham	Etham; location along route of exodus	Etham = "with them: their plowshare"    1) a stopping place for Israel during the Exodus
H0865	אֶתְמוֹל	previously	yesterday	1) yesterday, recently, formerly    1a) yesterday    1b) formerly (fig.)    1c) from yesterday, already (in phrase)    2) (TWOT +) before, before that time, before the time, heretofore, of late, of old, these days, time(s) past
H0866	אֶתְנָה	wages		1) hire, price (of a harlot)    2) (TWOT) reward
H0867	אֶתְנִי	Ethni	Ethni; son of Zerah; ancestor of Asaph; tribe of Levi	Ethni = "my hire"    1) an ancestor of Asaph
H0868	אֶתְנַן	wages		1) hire of prostitute, price    1a) hire (of harlot)    1b) of idolatrous Israel, Jerusalem, Tyre (fig.)
H0869	אֶתְנַן	Ethnan	(1)   gift; (2)   Ethnan; son of Ashhur; tribe of Judah	Ethnan = "hire of unchastity"    1) a grandson of Ashur
H0870	אֲתַר	place		1) track, place
H0871	אֲתָרִים	Atharim	Atharim; location	1) meaning uncertain-perhaps mountain pass or caravan route
H0872	בִּאָה	entrance	entrance	1) entrance, a coming in, entering, entry (of the temple)    1a) entrance    1b) entering (act of entrance)
H0873	בִּאישׁ	bad		1) evil, bad, be evil
H0874	בָּאַר	to make plain	pi.   to explain	1) (Piel)    1a) to make plain, distinct    1b) to make clear    1c) to declare    1d) letters on a tablet
H0875	בְּאֵר	well	(1)   well, pit	1) well, pit, spring
H0876	בְּאֵר	Beer	(2a)   Beer; location along route of exodus; (2b)   Beer; location	Beer = "well"    1) an oasis rest in desert during the Exodus    2) a city west of Hebron
H0877	בֹּאר	cistern	(1)   well, pit	1) cistern, pit, well
H0878	בְּאֵרָא	Beera	Bera; son of Zophah; tribe of Asher	Beera = "a well"    1) a man of Asher
H0879	בְּאֵר אֵילִים	Beer-elim	Beer-Elim; location; Moab	Beer-elim = "well of God"    1) a well in the south of Moab
H0880	בְּאֵרָה	Beerah	Beerah; son of Baal; tribe of Reuben	Beerah = "well"    1) a Reubenite chief exiled to Assyria
H0881	בְּאֵרוֹת	Beeroth	Beeroth; town; territory of Benjamin	Beeroth = "wells"    1) a Gibeonite city allotted to Benjamin
H0882	בְּאֵרִי	Beeri	(a)   Beeri; father of Judith, wife of Esau; (b)   Beeri; father of prophet Hosea	Beeri = "my well"    1) Esau's Hittite father-in-law    2) father of Hosea
H0883	בְּאֵר לַחַי רֹאִי	Beer-lahai-roi	Beer-Lahai-Roi; location	Beer-lahai-roi = "well of the Living One seeing me"    1) a well west of Kadesh, south of Israel
H0884	בְּאֵר שֶׁ֫בַע	Beer-sheba	Beer-sheba	Beer-sheba = "well of the sevenfold oath"    1) a city at the south edge of Israel
H0885	בְּאֵרֹת בְּנֵי־יַעֲקָן	Beeroth-bene-jaakan	Beeroth Benejaakan; location along route of exodus	Beeroth Bene-Jaakan or Beeroth = "wells" or "wells of the sons of Jaakan"    1) an encampment for Israel in the wilderness probably in the country of the Horites
H0886	בְּאֵרֹתִי	Beerothite	of Beeroth; inhabitant of Beeroth, territory of Benjamin	Beerothite = "wells"    1) an inhabitant of Beeroth (in Benjamin)
H0887	בָּאַשׁ	to stink	(a) qal   to stink; (b) nif.   to become odious; (c) hitp.   to make oneself odious; (d) hif.   to grow stinking, to make odious	1) to have a bad smell, stink, smell bad    1a) (Qal) to stink, smell bad    1b) (Niphal)    1b1) to become odious    1b2) to make oneself odious    1c) (Hiphil)    1c1) to stink, emit a stinking odour    1c2) to cause to stink    1c3) of wickedness (fig.)    1d) (Hithpael) to make oneself odious    2) (TWOT) to abhor
H0888	בְּאֵשׁ	be displeased		1) (P'al) to be evil, be bad, be displeasing
H0889	בְּאֹשׁ	stench	stench	1) stench, foul odour
H0890	בׇּאְשָׁה	foul weed	foul weeds	1) stinking things, stinking or noxious weeds, stinkweed
H0891	בְּאֻשִׁים	sour grapes	wild grape?	1) stinking or worthless things, wild grapes, stinkberries
H0892	בָּבָה	apple	eyeball	1) the apple (pupil) of the eye
H0893	בֵּבַי	Bebai	Bebai; family head; after exile	Bebai = "my cavities"    1) a leader of the returning exiles
H0894	בָּבֶ֫ל	Babel	Babel; town in Mesopotamia	Babel or Babylon = "confusion (by mixing)"    1) Babel or Babylon, the ancient site and/or capital of Babylonia (modern Hillah) situated on the Euphrates
H0895	בָּבֶל	Babylon	Babel; town in Mesopotamia	Babel or Babylon = "confusion (by mixing)"    1) Babel or Babylon, the ancient site and/or capital of Babylonia (modern Hillah) situated on the Euphrates
H0896	בָּֽבְלַי	Babylonian	Babilonian; inhabitant of Babylon	Babylonian = "confusion (by mixing)"    1) Babylonian
H0897	בַּג	spoil		1) spoil, booty
H0898	בָּגַד	to act treacherously	qal   to deal treacherously	1) to act treacherously, deceitfully, deal treacherously    1a) (Qal) to act or deal treacherously, faithlessly, deceitfully, offend
H0899a	בֶּ֫גֶד	treachery	(a)   treachery	1) treachery, deceit
H0899b	בֶּ֫גֶד	garment	(b)   garment	1) (CLBL) garment, clothing (used indiscriminately)
H0900	בֹּגְדוֹת	treachery	treachery	1) treacherous, treacherousness, men of treacherous behaviour
H0901	בָּגוֹד	treacherous	treacherous	1) treacherous, deceitful
H0902	בִּגְוַי	Bigvai	Bigvai; family heads; after exile	Bigvai = "in my bodies"    1) an exile who returned under Zerubbabel, perhaps the head of a family
H0903	בִּגְתָא	Bigtha	Bigtha; eunuch; servant of king Ahasuerus (Xerxes)	Bigtha = "in the wine-press"    1) a eunuch in king Ahasuerus' (Xerxes) court
H0904	בִּגְתָן	Bigthan	Bigthan; eunuch; servant of Ahasuerus	Bigthan = "in their wine-press"    1) a eunuch in king Ahasuerus' (Xerxes) court
H0905	בַּד	alone	(e)   isolated, alone	1) alone, by itself, besides, a part, separation, being alone    1a) separation, alone, by itself    1a1) only (adv)    1a2) apart from, besides (prep)    1b) part    1c) parts (eg limbs, shoots), bars
H0906	בַּד	linen	(d)   linen, linen garments	1) linen, white linen
H0907	בַּד	bluster	(b)   gossip, idle talk	1) empty talk, idle talk, liar, lie
H0908	בָּדָא	to devise	qal   to invent, devise	1) to devise, contrive, invent (bad sense)    1a) (Qal)    1a1) to devise    1a2) to contrive
H0909	בָּדַד	be alone	qal   to be alone, isolated	1) to withdraw, be separate, be isolated    1a) (Qal) an army straggler (part.)    1a1) of Ephraim (metaph.)    2) (TWOT) alone
H0910	בָּדָד	isolation	alone, isolated	1) isolation, withdrawal, separation    1a) an isolated city    adv    2) alone    2a) security (fig.)
H0911	בְּדַד	Bedad	Bedad; father of Hadad; Edomite	Bedad = "solitary"    1) the father of an Edomite chief
H0912	בֵּֽדְיָה	Bedeiah	Bediah; man; married foreign wife; after exile	Bedeiah = "servant of Jehovah"    1) an Israelite exile who took a foreign woman
H0913	בְּדִיל	tin	tin \(melting) dross	1) alloy, tin, dross    1a) of Israel (metaph.)
H0914	בָּדַל	to separate	(a) nif.   to be separated, to be chosen out; (b) hif.   to separate, to select	1) to divide, separate    1a) (Hiphil)    1a1) to divide, separate, sever    1a2) to separate, set apart    1a3) to make a distinction, difference    1a4) to divide into parts    1b) (Niphal)    1b1) to separate oneself from (reflexive of 1a2)    1b2) to withdraw from    1b3) to separate oneself unto    1b4) to be separated    1b5) to be excluded    1b6) to be set apart
H0915	בָּדָל	piece	corner, piece	1) a piece, severed piece, a piece (of an ear)
H0916	בְּדֹ֫לַח	bdellium	bdellium gum	1) bdellium (ie gum resin)
H0917	בְּדָן	Bedan	(a)   Bedan; judge of Israel; (b)   Bedan; son of Ulam; tribe of Manasseh	Bedan = "in judging"    1) a judge who followed Gideon    2) a Manassite
H0918	בָּדַק	to repair	qal   to repair	1) (Qal) to mend, repair (a building)
H0919	בֶּ֫דֶק	breach	rupture, leak	1) fissure, rent, breach, leak (in a building)
H0920	בִּדְקַר	Bidkar	Bidkar; chariot officer of Jehu	Bidkar = "with a stab"    1) a captain of Jehu
H0921	בְּדַר	to scatter		1) (Pael) to scatter
H0922	בֹּהוּ	void	emptiness, wasteland	1) emptiness, void, waste
H0923	בַּ֫הַט	porphyry	unknown type of precious stone	1) a costly stone (perhaps porphyry), red marble
H0924	בְּהִילוּ	hastely	(1a) nif.   to be hasty; (1b) pi.   to make haste; (1c) pu.   participle: being hastened, hastily gained; (1d) hif.   to remove hastily; (1e) hif.   to hurry to; (2a) nif.   to be disturbed, terrified; (2b) pi.   to dismay, to terrify; (2c) hif.   to dismay, to terrify	1) haste, hastily
H0925	בָּהִיר	bright	brilliant? dusky?	1) bright, brilliant (of light)
H0926	בָּהַל	to dismay		1) to disturb, alarm, terrify, hurry, be disturbed, be anxious, be afraid, be hurried, be nervous    1a) (Niphal)    1a1) to be disturbed, dismayed, terrified, anxious    1a2) to be in haste, be hasty    1b) (Piel)    1b1) to make haste, act hastily, be hurried, be hastened    1b2) to dismay, terrify    1c) (Pual)    1c1) to hasten    1c2) hastened, hastily gained (part.)    1d) (Hiphil)    1d1) to hasten, hurry, make haste    1d2) to dismay, terrify
H0927	בְּהַל	to dismay	(1a) nif.   to be hasty; (1b) pi.   to make haste; (1c) pu.   participle: being hastened, hastily gained; (1d) hif.   to remove hastily; (1e) hif.   to hurry to; (2a) nif.   to be disturbed, terrified; (2b) pi.   to dismay, to terrify; (2c) hif.   to dismay, to terrify	1) (Pual) to frighten, alarm, dismay    2) (Ithpa'al) to hurry, hasten    3) (Ithpa'al) alarmed (part.)
H0928	בֶּֽהָלָה	dismay	sudden terror	1) dismay, sudden terror or ruin, alarm
H0929	בְּהֵמָה	animal	cattle, animals	1) beast, cattle, animal    1a) beasts (coll of all animals)    1b) cattle, livestock (of domestic animals)    1c) wild beasts
H0930	בְּהֵמוֹת	Behemoth	hippopotamus?	1) perhaps an extinct dinosaur    1a) a Diplodocus or Brachiosaurus, exact meaning unknown
H0931	בֹּ֫הֶן	thumb|big toe	thumb, big toe	1) thumb, great (big) toe (always used of both together)
H0932	בֹּ֫הַן	Bohan	Bohan; son of Reuben	Bohan = "thumb"    1) a Reubenite who set a boundary stone between Judah and Benjamin    2) (BDB) a mark of division between Judah and Benjamin
H0933	בֹּ֫הַק	spot	skin disease; probably vitiligo or leucodermia	1) a harmless eruption of the skin, skin spot
H0934	בַּהֶ֫רֶת	bright spot	spot, blotch (on the skin)	1) white patch of skin, brightness, bright spot (on skin)    2) (CLBL) bright spot, scar, blister, boil    2a) resulting from fire    2b) resulting from inflammation of the skin    2c) possible sign of leprosy
H0935	בּוֹא	to come (in)	(a) qal   to come; (b) hif. (causative)   to bring; (c) hof. (passive of causative)   to be brought	1) to go in, enter, come, go, come in    1a) (Qal)    1a1) to enter, come in    1a2) to come    1a2a) to come with    1a2b) to come upon, fall or light upon, attack (enemy)    1a2c) to come to pass    1a3) to attain to    1a4) to be enumerated    1a5) to go    1b) (Hiphil)    1b1) to lead in    1b2) to carry in    1b3) to bring in, cause to come in, gather, cause to come, bring near, bring against, bring upon    1b4) to bring to pass    1c) (Hophal)    1c1) to be brought, brought in    1c2) to be introduced, be put
H0936	בּוּז	to despise	qal   despise	1) to despise, hold in contempt, hold as insignificant    1a) (Qal) to despise, show despite toward
H0937	בּוּז	contempt	contempt	1) contempt    1a) springing from evil    1b) springing from prosperity    1c) springing from judgment
H0938	בּוּז	Buz	(1)   contempt; (2a)   Buz; son of Nahor; (2b)   Buz; man; tribe of Gad	Buz = "contempt"    1) second son of Nahor, Abraham's nephew    2) a Gadite
H0939	בּוּזָה	contempt		1) contempt
H0940	בּוּזִי	Buzite	(a)   Buzite; descendant of Buz; (b)   Buzite; father of prophet Ezekiel	Buzite = "contempt"    1) one of the ancestors of Elihu
H0941	בּוּזִי	Buzi	(a)   Buzite; descendant of Buz; (b)   Buzite; father of prophet Ezekiel	Buzi = "my contempt"    1) father of Ezekiel (or ancestor)
H0942	בַּוַּי	Bavvai	Bavvai; son of Henadad; after exile	Bavai = "my goings"    1) a rebuilder of Jerusalem's walls in Nehemiah's time
H0943	בּוּךְ	to perplex	nif.   to be in confusion; to wander in confusion	1) to perplex, confuse, be confused    1a) (Niphal) to be confused, be in confusion
H0944	בּוּל	produce		1) produce, outgrowth
H0945	בּוּל	Bul	(a)   dry wood; (b)   name of month; pre-exilic; October/November	Bul = "increase: produce"    1) the eighth Hebrew month, corresponding to modern Oct-Nov (Nov-Dec)
H0946	בּוּנָה	Bunah	Bunah; son of Jerahmeel; tribe of Judah	Bunah = "intelligence"    1) a son of Jerahmeel, a Judahite
H0947	בּוּס	to trample	(a) qal   to tread down; (b) pi.   to read down, to desecrate; (c) hitp.   to fidget, to kick out; (d) hof.   to be trodden down	1) to tread down, reject, trample down    1a) (Qal)    1a1) to tread down, trample (of warriors)    1a2) of rejection (fig.)    1b) (Polel)    1b1) to tread down (in bad sense)    1b2) to desecrate    1c) (Hithpolel)    1c1) to tread    1c2) to kick out    1c2a) of infants' blind movements    1c2b) of Jerusalem (fig.)    1d) (Hophal) to be trodden down
H0948	בּוּץ	fine linen	byssus	1) byssus, a costly, fine white linen cloth made in Egypt
H0949	בּוֹצֵץ	Bozez	Bozez; rocky crag	Bozez = "surpassing white: glistening"    1) a rock formation near Michmash by which Jonathan approached the Philistine troop
H0950	בּוּקָה	emptiness	emptiness, wasteland	1) emptiness
H0951	בּוֹקֵר	herdsman	herdsman	1) herdsman
H0952	בּוּר	to explain		1) (Qal)    1a) to make clear, clear up, explain, prove    1b) (CLBL) to bore into    1c) (TWOT) to declare (?)
H0953a	בּוֹר	pit	(a)   pit, cistern; (b)   grave, location of the dead	1) pit, well, cistern, dungeon, pit of the grave
H0953b	בּוֹר	well		1) cistern of Sirah
H0954	בּוֹשׁ	be ashamed	(1a) qal   to be ashamed; (1b) hitp.   to appear being ashamed; (1c) hif.   to be ashamed; to put to shame, to act shamefully; (2) pilel   to delay	1) to put to shame, be ashamed, be disconcerted, be disappointed    1a) (Qal)    1a1) to feel shame    1a2) to be ashamed, disconcerted, disappointed (by reason of)    1b) (Piel) to delay (in shame)    1c) (Hiphil)    1c1) to put to shame    1c2) to act shamefully    1c3) to be ashamed    1d) (Hithpolel) to be ashamed before one another
H0955	בּוּשָׁה	shame	shame	1) shame
H0956	בִּית	to pass the night		1) (P'al) to pass the night, lodge
H0957	בַּז	plunder	spoiling, spoil	1) spoil, booty, robbery, spoiling
H0958	בָּזָא	to divide	qal   to wash away	1) (Qal) to divide, cleave, cut through
H0959	בָּזָה	to despise	qal   to despise\nif. (passive) ; hif. (causative)	1) to despise, hold in contempt, disdain    1a) (Qal) to despise, regard with contempt    1b) (Niphal)    1b1) to be despised    1b2) to be despicable    1b3) to be vile, worthless    1c) (Hiphil) to cause to despise
H0960	בָּזֹה	to despise	qal   to despise\nif. (passive) ; hif. (causative)	1) scorned, despised
H0961	בִּזָּה	plunder	spoil, booty	1) spoil, booty
H0962	בָּזַז	to plunder	qal   to spoil, to take as spoil\nif. (passive) ; pu. (passive)	1) to spoil, plunder, prey upon, seize    1a) (Qal) to spoil, plunder, despoil    1b) (Niphal) to be spoiled, plundered    1c) (Pual) to be taken as spoil
H0963	בִּזָּיוֹן	contempt	contempt	1) contempt
H0964	בִּזְיוֹתְיָה	Biziothiah	Biziothiah; town; territory of Judah (south)	Bizjothjah = "contempt of Jehovah"    1) a town in southern Judah near Beersheba
H0965	בָּזָק	lightning	lightning	1) lightning, lightning flash
H0966	בֶּ֫זֶק	Bezek	Bezek; town; territory of Manasseh	Bezek = "lightning"    1) the home of Adonibezek, the place where Israel rallied under Saul
H0967	בָּזַר	to scatter	(a) qal   to scatter; (b) pi.   to scatter	1) to scatter, disperse    1a) (Qal) to scatter    1b) (Piel) to scatter
H0968	בִּזְּתָא	Biztha	Biztha; eunuch; servant of king Ahasuerus (Xerxes)	Biztha = "booty"    1) one of Ahasuerus' (Xerxes') eunuchs
H0969	בָּחוֹן	assayer	siege tower \tester	1) assayer (an inspector and valuer of metals)
H0970	בָּחוּר	youth	young man	1) youth, young man
